community,cluster,doc,annotateddoc,frame,synset,synsetframe triplet,noun/verb w/o frame,adj/adv w/o frame
inferred_iasted68,38,Author attendee cd registration fee is paid for Cd proceening,[Author attendee cd registration fee [C]] [is paid for [P]] [Cd proceening [C]] ,"frame:People_by_vocation,frame:Commerce_pay,","wn30:synset-writer-noun-1,wn30:synset-attendant-noun-2,wn30:synset-compact_disk-noun-1,wn30:synset-registration-noun-1,wn30:synset-fee-noun-1,wn30:synset-pay-verb-1,wn30:synset-compact_disk-noun-1,","wn30:synset-attendant-noun-2 - frame:People_by_vocation - frame:Entity
wn30:synset-pay-verb-1 - frame:Commerce_pay - frame:Event
","wn30:synset-writer-noun-1
wn30:synset-compact_disk-noun-1
wn30:synset-registration-noun-1
wn30:synset-fee-noun-1
wn30:synset-compact_disk-noun-1
",
inferred_iasted40,34,is situated in Sponsor state company house occupy,[is situated in [P]] [Sponsor state [C]] [Sponsor company house [C]] [Sponsor [C]] [occupy [P]] ,"frame:Political_locales,frame:Businesses,frame:Buildings,","wn30:synset-situate-verb-1,wn30:synset-in-adverb-1,wn30:synset-sponsor-verb-1,wn30:synset-state-noun-1,wn30:synset-company-noun-1,wn30:synset-house-noun-1,wn30:synset-busy-verb-1,","wn30:synset-state-noun-1 - frame:Political_locales - frame:Locale
wn30:synset-company-noun-1 - frame:Businesses
wn30:synset-house-noun-1 - frame:Buildings - frame:Entity
","wn30:synset-situate-verb-1
wn30:synset-sponsor-verb-1
wn30:synset-busy-verb-1
","wn30:synset-in-adverb-1
"
inferred_iasted12,20,is designed for Delegate Coffee break,[is designed for [P]] [Delegate [C]] [Coffee break [C]] ,"frame:Coming_up_with,frame:Food,","wn30:synset-plan-verb-3,wn30:synset-delegate-verb-1,wn30:synset-coffee-noun-1,wn30:synset-interrupt-verb-4,","wn30:synset-plan-verb-3 - frame:Coming_up_with
wn30:synset-coffee-noun-1 - frame:Food - frame:Entity
","wn30:synset-delegate-verb-1
wn30:synset-interrupt-verb-4
",
inferred_iasted74,38,IASTED member pay Memeber registration fee is designed for,[IASTED member [C]] [pay [P]] [Memeber registration fee [C]] [is designed for [P]] ,"frame:Membership,frame:Commerce_pay,frame:Coming_up_with,","wn30:synset-member-noun-1,wn30:synset-pay-verb-1,wn30:synset-registration-noun-1,wn30:synset-fee-noun-1,wn30:synset-plan-verb-3,","wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
wn30:synset-pay-verb-1 - frame:Commerce_pay - frame:Event
wn30:synset-plan-verb-3 - frame:Coming_up_with
","wn30:synset-registration-noun-1
wn30:synset-fee-noun-1
",
inferred_iasted49,56,Author is prepared by Speaker prepare Transparency,[Author [C]] [is prepared by [P]] [Speaker [C]] [prepare [P]] [Transparency [C]] ,"frame:Activity_prepare,frame:Activity_prepare,","wn30:synset-writer-noun-1,wn30:synset-fix-verb-12,wn30:synset-by-adverb-1,wn30:synset-speaker-noun-1,wn30:synset-fix-verb-12,wn30:synset-transparency-noun-2,","wn30:synset-fix-verb-12 - frame:Activity_prepare
wn30:synset-fix-verb-12 - frame:Activity_prepare
","wn30:synset-writer-noun-1
wn30:synset-speaker-noun-1
wn30:synset-transparency-noun-2
","wn30:synset-by-adverb-1
"
inferred_iasted6,7,Presenter state city is situated in university,[Presenter state [C]] [Presenter city [C]] [is situated in [P]] [Presenter university [C]] ,"frame:Giving,frame:Political_locales,frame:Locale_by_use,frame:Political_locales,","wn30:synset-donor-noun-1,wn30:synset-state-noun-1,wn30:synset-city-noun-1,wn30:synset-situate-verb-1,wn30:synset-in-adverb-1,wn30:synset-university-noun-1,","wn30:synset-donor-noun-1 - frame:Giving - frame:Lose_possession_scenario
wn30:synset-state-noun-1 - frame:Political_locales - frame:Locale
wn30:synset-city-noun-1 - frame:Locale_by_use - frame:Locale
wn30:synset-city-noun-1 - frame:Political_locales - frame:Locale
","wn30:synset-situate-verb-1
wn30:synset-university-noun-1
","wn30:synset-in-adverb-1
"
inferred_iasted61,1,Conference days is designed for Delegate,[Conference days [C]] [is designed for [P]] [Delegate [C]] ,"frame:Discussion,frame:Measure_duration,frame:Timespan,frame:Calendric_unit,frame:Coming_up_with,","wn30:synset-conference-noun-1,wn30:synset-day-noun-1,wn30:synset-plan-verb-3,wn30:synset-delegate-verb-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-day-noun-1 - frame:Measure_duration - frame:Measures
wn30:synset-day-noun-1 - frame:Timespan
wn30:synset-day-noun-1 - frame:Calendric_unit - frame:Location_in_time
wn30:synset-plan-verb-3 - frame:Coming_up_with
","wn30:synset-delegate-verb-1
",
inferred_iasted33,65,is situated in Audiovisual equipment Listener equipped by designed for Session room,[is situated in [P]] [Audiovisual equipment [C]] [Listener [C]] [is equipped by [P]] [is designed for [P]] [Session room [C]] ,"frame:Gizmo,frame:Supply,frame:Supply,frame:Building_subparts,","wn30:synset-situate-verb-1,wn30:synset-in-adverb-1,wn30:synset-audiovisual-noun-1,wn30:synset-equipment-noun-1,wn30:synset-hearer-noun-1,wn30:synset-equip-verb-1,wn30:synset-by-adverb-1,wn30:synset-design-verb-2,wn30:synset-session-noun-1,wn30:synset-room-noun-1,","wn30:synset-equipment-noun-1 - frame:Gizmo
wn30:synset-equipment-noun-1 - frame:Supply - frame:Event
wn30:synset-equip-verb-1 - frame:Supply - frame:Event
wn30:synset-room-noun-1 - frame:Building_subparts
","wn30:synset-situate-verb-1
wn30:synset-audiovisual-noun-1
wn30:synset-hearer-noun-1
wn30:synset-design-verb-2
wn30:synset-session-noun-1
","wn30:synset-in-adverb-1
wn30:synset-by-adverb-1
"
inferred_iasted55,15,Hotel fee is paid by presenter,[Hotel fee [C]] [is paid by [P]] [Hotel presenter [C]] ,"frame:Buildings,frame:Commerce_pay,frame:Giving,","wn30:synset-hotel-noun-1,wn30:synset-fee-noun-1,wn30:synset-pay-verb-1,wn30:synset-by-adverb-1,wn30:synset-donor-noun-1,","wn30:synset-hotel-noun-1 - frame:Buildings - frame:Entity
wn30:synset-pay-verb-1 - frame:Commerce_pay - frame:Event
wn30:synset-donor-noun-1 - frame:Giving - frame:Lose_possession_scenario
","wn30:synset-fee-noun-1
","wn30:synset-by-adverb-1
"
inferred_iasted64,8,Accepting manuscript go through Final,[Accepting manuscript [C]] [go through [P]] [Final manuscript [C]] ,"frame:Receiving,frame:Respond_to_proposal,frame:Motion,frame:Travel,frame:Ordinal_numbers,frame:Version_sequence,frame:Process_end,","wn30:synset-accept-verb-2,wn30:synset-manuscript-noun-1,wn30:synset-travel-verb-1,wn30:synset-through-adverb-1,wn30:synset-concluding-adjectivesatellite-1,","wn30:synset-accept-verb-2 - frame:Receiving - frame:Event
wn30:synset-accept-verb-2 - frame:Respond_to_proposal
wn30:synset-travel-verb-1 - frame:Motion - frame:Event
wn30:synset-travel-verb-1 - frame:Travel - frame:Event
wn30:synset-concluding-adjectivesatellite-1 - frame:Ordinal_numbers
wn30:synset-concluding-adjectivesatellite-1 - frame:Version_sequence
wn30:synset-concluding-adjectivesatellite-1 - frame:Process_end - frame:Event
","wn30:synset-manuscript-noun-1
","wn30:synset-through-adverb-1
"
inferred_iasted3,56,Viza is needed for Delegate need,[Viza [C]] [is needed for [P]] [Delegate [C]] [need [P]] ,"frame:Needing,frame:Have_as_requirement,frame:Required_event,frame:Needing,frame:Have_as_requirement,frame:Required_event,","wn30:synset-necessitate-verb-1,wn30:synset-delegate-verb-1,wn30:synset-necessitate-verb-1,","wn30:synset-necessitate-verb-1 - frame:Needing
wn30:synset-necessitate-verb-1 - frame:Have_as_requirement - frame:Contingency
wn30:synset-necessitate-verb-1 - frame:Required_event
wn30:synset-necessitate-verb-1 - frame:Needing
wn30:synset-necessitate-verb-1 - frame:Have_as_requirement - frame:Contingency
wn30:synset-necessitate-verb-1 - frame:Required_event
","wn30:synset-delegate-verb-1
",
inferred_iasted78,7,State City is situated in,[State [C]] [City [C]] [is situated in [P]] ,"frame:Political_locales,frame:Locale_by_use,frame:Political_locales,","wn30:synset-state-noun-1,wn30:synset-city-noun-1,wn30:synset-situate-verb-1,wn30:synset-in-adverb-1,","wn30:synset-state-noun-1 - frame:Political_locales - frame:Locale
wn30:synset-city-noun-1 - frame:Locale_by_use - frame:Locale
wn30:synset-city-noun-1 - frame:Political_locales - frame:Locale
","wn30:synset-situate-verb-1
","wn30:synset-in-adverb-1
"
inferred_iasted36,40,speak in Lecturer Session room,[speak in [P]] [Lecturer [C]] [Session room [C]] ,"frame:Communication_manner,frame:Text_creation,frame:Statement,frame:Building_subparts,","wn30:synset-talk-verb-2,wn30:synset-in-adverb-1,wn30:synset-lector-noun-2,wn30:synset-session-noun-1,wn30:synset-room-noun-1,","wn30:synset-talk-verb-2 - frame:Communication_manner - frame:Event
wn30:synset-talk-verb-2 - frame:Text_creation - frame:Event
wn30:synset-talk-verb-2 - frame:Statement
wn30:synset-room-noun-1 - frame:Building_subparts
","wn30:synset-lector-noun-2
wn30:synset-session-noun-1
","wn30:synset-in-adverb-1
"
inferred_iasted50,40,Plenary lecture speaker speak in Conference hall,[Plenary lecture speaker [C]] [speak in [P]] [Conference hall [C]] ,"frame:Speak_on_topic,frame:Communication_manner,frame:Text_creation,frame:Statement,frame:Discussion,frame:Connecting_architecture,frame:Building_subparts,","wn30:synset-lecture-noun-1,wn30:synset-speaker-noun-1,wn30:synset-talk-verb-2,wn30:synset-in-adverb-1,wn30:synset-conference-noun-1,wn30:synset-hallway-noun-1,","wn30:synset-lecture-noun-1 - frame:Speak_on_topic
wn30:synset-talk-verb-2 - frame:Communication_manner - frame:Event
wn30:synset-talk-verb-2 - frame:Text_creation - frame:Event
wn30:synset-talk-verb-2 - frame:Statement
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-hallway-noun-1 - frame:Connecting_architecture - frame:Being_included
wn30:synset-hallway-noun-1 - frame:Building_subparts
","wn30:synset-speaker-noun-1
","wn30:synset-in-adverb-1
"
inferred_iasted80,20,Departure is designed for tax,[Departure [C]] [is designed for [P]] [Departure tax [C]] ,"frame:Departing,frame:Coming_up_with,","wn30:synset-departure-noun-1,wn30:synset-plan-verb-3,wn30:synset-tax-noun-1,","wn30:synset-departure-noun-1 - frame:Departing - frame:Event
wn30:synset-plan-verb-3 - frame:Coming_up_with
","wn30:synset-tax-noun-1
",
inferred_iasted48,60,is given by Author give Brief introduction for Session chair,[is given by [P]] [Author [C]] [give [P]] [Brief introduction for Session chair [C]] ,"frame:Duration_attribute,","wn30:synset-yield-verb-1,wn30:synset-by-adverb-1,wn30:synset-writer-noun-1,wn30:synset-yield-verb-1,wn30:synset-brief-adjectivesatellite-1,wn30:synset-introduction-noun-1,wn30:synset-session-noun-1,wn30:synset-chair-noun-1,","wn30:synset-brief-adjectivesatellite-1 - frame:Duration_attribute
","wn30:synset-yield-verb-1
wn30:synset-writer-noun-1
wn30:synset-yield-verb-1
wn30:synset-introduction-noun-1
wn30:synset-session-noun-1
wn30:synset-chair-noun-1
","wn30:synset-by-adverb-1
"
inferred_iasted7,34,Presenter state is occupied by Delegate occupy,[Presenter state [C]] [is occupied by [P]] [Delegate [C]] [occupy [P]] ,"frame:Giving,frame:Political_locales,","wn30:synset-donor-noun-1,wn30:synset-state-noun-1,wn30:synset-busy-verb-1,wn30:synset-by-adverb-1,wn30:synset-delegate-verb-1,wn30:synset-busy-verb-1,","wn30:synset-donor-noun-1 - frame:Giving - frame:Lose_possession_scenario
wn30:synset-state-noun-1 - frame:Political_locales - frame:Locale
","wn30:synset-busy-verb-1
wn30:synset-delegate-verb-1
wn30:synset-busy-verb-1
","wn30:synset-by-adverb-1
"
inferred_iasted60,1,is held after Activity conference Conference days,[is held after [P]] [Activity after conference [C]] [Conference days [C]] ,"frame:Time_vector,frame:Relative_time,frame:Intentionally_act,frame:Discussion,frame:Discussion,frame:Measure_duration,frame:Timespan,frame:Calendric_unit,","wn30:synset-hold-verb-3,wn30:synset-subsequently-adverb-1,wn30:synset-activity-noun-1,wn30:synset-conference-noun-1,wn30:synset-conference-noun-1,wn30:synset-day-noun-1,","wn30:synset-subsequently-adverb-1 - frame:Time_vector - frame:Relation
wn30:synset-subsequently-adverb-1 - frame:Relative_time - frame:Relation
wn30:synset-activity-noun-1 - frame:Intentionally_act - frame:Event
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-day-noun-1 - frame:Measure_duration - frame:Measures
wn30:synset-day-noun-1 - frame:Timespan
wn30:synset-day-noun-1 - frame:Calendric_unit - frame:Location_in_time
","wn30:synset-hold-verb-3
",
inferred_iasted32,41,Speaker is writen by Submission,[Speaker [C]] [is writen by [P]] [Submission [C]] ,"frame:Submitting_documents,","wn30:synset-speaker-noun-1,wn30:synset-by-adverb-1,wn30:synset-submission-noun-1,","wn30:synset-submission-noun-1 - frame:Submitting_documents - frame:Event
","wn30:synset-speaker-noun-1
","wn30:synset-by-adverb-1
"
inferred_iasted54,40,speak in Tutorial speaker Conference hall,[speak in [P]] [Tutorial speaker [C]] [Conference hall [C]] ,"frame:Communication_manner,frame:Text_creation,frame:Statement,frame:Discussion,frame:Connecting_architecture,frame:Building_subparts,","wn30:synset-talk-verb-2,wn30:synset-in-adverb-1,wn30:synset-tutorial-noun-1,wn30:synset-speaker-noun-1,wn30:synset-conference-noun-1,wn30:synset-hallway-noun-1,","wn30:synset-talk-verb-2 - frame:Communication_manner - frame:Event
wn30:synset-talk-verb-2 - frame:Text_creation - frame:Event
wn30:synset-talk-verb-2 - frame:Statement
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-hallway-noun-1 - frame:Connecting_architecture - frame:Being_included
wn30:synset-hallway-noun-1 - frame:Building_subparts
","wn30:synset-tutorial-noun-1
wn30:synset-speaker-noun-1
","wn30:synset-in-adverb-1
"
inferred_iasted65,13,Speaker write Final manuscript,[Speaker [C]] [write [P]] [Final manuscript [C]] ,"frame:Text_creation,frame:Statement,frame:Ordinal_numbers,frame:Version_sequence,frame:Process_end,","wn30:synset-speaker-noun-1,wn30:synset-write-verb-1,wn30:synset-concluding-adjectivesatellite-1,wn30:synset-manuscript-noun-1,","wn30:synset-write-verb-1 - frame:Text_creation - frame:Event
wn30:synset-write-verb-1 - frame:Statement
wn30:synset-concluding-adjectivesatellite-1 - frame:Ordinal_numbers
wn30:synset-concluding-adjectivesatellite-1 - frame:Version_sequence
wn30:synset-concluding-adjectivesatellite-1 - frame:Process_end - frame:Event
","wn30:synset-speaker-noun-1
wn30:synset-manuscript-noun-1
",
inferred_iasted2,15,is paid by Delegate pay Registration fee,[is paid by [P]] [Delegate [C]] [pay [P]] [Registration fee [C]] ,"frame:Commerce_pay,frame:Commerce_pay,","wn30:synset-pay-verb-1,wn30:synset-by-adverb-1,wn30:synset-delegate-verb-1,wn30:synset-pay-verb-1,wn30:synset-registration-noun-1,wn30:synset-fee-noun-1,","wn30:synset-pay-verb-1 - frame:Commerce_pay - frame:Event
wn30:synset-pay-verb-1 - frame:Commerce_pay - frame:Event
","wn30:synset-delegate-verb-1
wn30:synset-registration-noun-1
wn30:synset-fee-noun-1
","wn30:synset-by-adverb-1
"
inferred_iasted37,34,Sponsor city is occupied by company house situated in occupy,[Sponsor city [C]] [is occupied by [P]] [Sponsor company house [C]] [is situated in [P]] [Sponsor [C]] [occupy [P]] ,"frame:Locale_by_use,frame:Political_locales,frame:Businesses,frame:Buildings,","wn30:synset-sponsor-verb-1,wn30:synset-city-noun-1,wn30:synset-busy-verb-1,wn30:synset-by-adverb-1,wn30:synset-company-noun-1,wn30:synset-house-noun-1,wn30:synset-situate-verb-1,wn30:synset-in-adverb-1,wn30:synset-busy-verb-1,","wn30:synset-city-noun-1 - frame:Locale_by_use - frame:Locale
wn30:synset-city-noun-1 - frame:Political_locales - frame:Locale
wn30:synset-company-noun-1 - frame:Businesses
wn30:synset-house-noun-1 - frame:Buildings - frame:Entity
","wn30:synset-sponsor-verb-1
wn30:synset-busy-verb-1
wn30:synset-situate-verb-1
wn30:synset-busy-verb-1
","wn30:synset-by-adverb-1
wn30:synset-in-adverb-1
"
inferred_iasted79,5,is sent before Hotel registration form Deadline hotel reservation,[is sent before [P]] [Hotel registration form [C]] [Deadline hotel reservation [C]] ,"frame:Sending,frame:Causation,frame:Relative_time,frame:Buildings,frame:Buildings,","wn30:synset-send-verb-1,wn30:synset-earlier-adverb-1,wn30:synset-hotel-noun-1,wn30:synset-registration-noun-1,wn30:synset-form-noun-1,wn30:synset-deadline-noun-1,wn30:synset-hotel-noun-1,wn30:synset-reservation-noun-1,","wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
wn30:synset-earlier-adverb-1 - frame:Relative_time - frame:Relation
wn30:synset-hotel-noun-1 - frame:Buildings - frame:Entity
wn30:synset-hotel-noun-1 - frame:Buildings - frame:Entity
","wn30:synset-registration-noun-1
wn30:synset-form-noun-1
wn30:synset-deadline-noun-1
wn30:synset-reservation-noun-1
",
inferred_iasted51,40,Conference building is situated in hall,[Conference building [C]] [is situated in [P]] [Conference hall [C]] ,"frame:Discussion,frame:Buildings,frame:Connecting_architecture,frame:Building_subparts,","wn30:synset-conference-noun-1,wn30:synset-building-noun-1,wn30:synset-situate-verb-1,wn30:synset-in-adverb-1,wn30:synset-hallway-noun-1,","wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-building-noun-1 - frame:Buildings - frame:Entity
wn30:synset-hallway-noun-1 - frame:Connecting_architecture - frame:Being_included
wn30:synset-hallway-noun-1 - frame:Building_subparts
","wn30:synset-situate-verb-1
","wn30:synset-in-adverb-1
"
inferred_iasted81,76,Deadline for notification of acceptance is sent after Author information form,[Deadline for notification of acceptance [C]] [is sent after [P]] [Author information form [C]] ,"frame:Respond_to_proposal,frame:Trust,frame:Sending,frame:Causation,frame:Time_vector,frame:Relative_time,frame:Information,","wn30:synset-deadline-noun-1,wn30:synset-presentment-noun-1,wn30:synset-credence-noun-1,wn30:synset-send-verb-1,wn30:synset-subsequently-adverb-1,wn30:synset-writer-noun-1,wn30:synset-information-noun-1,wn30:synset-form-noun-1,","wn30:synset-credence-noun-1 - frame:Respond_to_proposal
wn30:synset-credence-noun-1 - frame:Trust - frame:Attributes
wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
wn30:synset-subsequently-adverb-1 - frame:Time_vector - frame:Relation
wn30:synset-subsequently-adverb-1 - frame:Relative_time - frame:Relation
wn30:synset-information-noun-1 - frame:Information - frame:Entity
","wn30:synset-deadline-noun-1
wn30:synset-presentment-noun-1
wn30:synset-writer-noun-1
wn30:synset-form-noun-1
",
